Title,Description,Price,Ingredients,Nutrient,Col1,Col2,Col3,Col4,url
Mr Kipling Cherry Bakewells Cakes x6,Mr Kipling Cherry Bakewells,£3.00,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Sugar,  Vegetable Oils (Palm, Rapeseed),  Plum and Raspberry Jam (Glucose-Fructose Syrup, Plum Purée, Sugar, Raspberry Purée, Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Colour (Anthocyanins), Preservative (Potassium Sorbate), Flavouring),  Glucose Syrup,  Glacé Cherries (Cherries, Sugar, Acidity Regulator (Citric Acid), Preservatives (Potassium Sorbate,Sulphur Dioxide), Colour (Carmine)),  Icing Sugar,  Ground Rice,  Desiccated Coconut,  Whey Powder (Milk),  SkimmedMilkPowder,  DriedEggWhite,  GroundAlmonds,  Salt,  Dextrose,  Emulsifiers (Sorbitan Monostearate, Polysorbate 60),  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Humectant (Vegetable Glycerine),  Flavouring",Carbohydrate,65.5g,30.5g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-cherry-bakewells-x6
Mr Kipling Cherry Bakewells Cakes x6,Mr Kipling Cherry Bakewells,£3.00,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Sugar,  Vegetable Oils (Palm, Rapeseed),  Plum and Raspberry Jam (Glucose-Fructose Syrup, Plum Purée, Sugar, Raspberry Purée, Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Colour (Anthocyanins), Preservative (Potassium Sorbate), Flavouring),  Glucose Syrup,  Glacé Cherries (Cherries, Sugar, Acidity Regulator (Citric Acid), Preservatives (Potassium Sorbate,Sulphur Dioxide), Colour (Carmine)),  Icing Sugar,  Ground Rice,  Desiccated Coconut,  Whey Powder (Milk),  SkimmedMilkPowder,  DriedEggWhite,  GroundAlmonds,  Salt,  Dextrose,  Emulsifiers (Sorbitan Monostearate, Polysorbate 60),  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Humectant (Vegetable Glycerine),  Flavouring",of which Sugars,37.4g,17.4g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-cherry-bakewells-x6
Mr Kipling Cherry Bakewells Cakes x6,Mr Kipling Cherry Bakewells,£3.00,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Sugar,  Vegetable Oils (Palm, Rapeseed),  Plum and Raspberry Jam (Glucose-Fructose Syrup, Plum Purée, Sugar, Raspberry Purée, Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Colour (Anthocyanins), Preservative (Potassium Sorbate), Flavouring),  Glucose Syrup,  Glacé Cherries (Cherries, Sugar, Acidity Regulator (Citric Acid), Preservatives (Potassium Sorbate,Sulphur Dioxide), Colour (Carmine)),  Icing Sugar,  Ground Rice,  Desiccated Coconut,  Whey Powder (Milk),  SkimmedMilkPowder,  DriedEggWhite,  GroundAlmonds,  Salt,  Dextrose,  Emulsifiers (Sorbitan Monostearate, Polysorbate 60),  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Humectant (Vegetable Glycerine),  Flavouring",Fibre,1.4g,0.7g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-cherry-bakewells-x6
Mr Kipling Cherry Bakewells Cakes x6,Mr Kipling Cherry Bakewells,£3.00,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Sugar,  Vegetable Oils (Palm, Rapeseed),  Plum and Raspberry Jam (Glucose-Fructose Syrup, Plum Purée, Sugar, Raspberry Purée, Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Colour (Anthocyanins), Preservative (Potassium Sorbate), Flavouring),  Glucose Syrup,  Glacé Cherries (Cherries, Sugar, Acidity Regulator (Citric Acid), Preservatives (Potassium Sorbate,Sulphur Dioxide), Colour (Carmine)),  Icing Sugar,  Ground Rice,  Desiccated Coconut,  Whey Powder (Milk),  SkimmedMilkPowder,  DriedEggWhite,  GroundAlmonds,  Salt,  Dextrose,  Emulsifiers (Sorbitan Monostearate, Polysorbate 60),  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Humectant (Vegetable Glycerine),  Flavouring",Protein,3.4g,1.6g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-cherry-bakewells-x6
Mr Kipling Cherry Bakewells Cakes x6,Mr Kipling Cherry Bakewells,£3.00,"WheatFlour (with added Calcium, Iron, Niacin, Thiamin),  Sugar,  Vegetable Oils (Palm, Rapeseed),  Plum and Raspberry Jam (Glucose-Fructose Syrup, Plum Purée, Sugar, Raspberry Purée, Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Colour (Anthocyanins), Preservative (Potassium Sorbate), Flavouring),  Glucose Syrup,  Glacé Cherries (Cherries, Sugar, Acidity Regulator (Citric Acid), Preservatives (Potassium Sorbate,Sulphur Dioxide), Colour (Carmine)),  Icing Sugar,  Ground Rice,  Desiccated Coconut,  Whey Powder (Milk),  SkimmedMilkPowder,  DriedEggWhite,  GroundAlmonds,  Salt,  Dextrose,  Emulsifiers (Sorbitan Monostearate, Polysorbate 60),  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Humectant (Vegetable Glycerine),  Flavouring",Salt,0.36g,0.17g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-cherry-bakewells-x6
Header Information,,,,,Per 100g,Per slice (33g),,,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Angel Cake Slices x6,Exceedingly Good Cakes,£2.75,"Sugar,  Vegetable Oils (Rapeseed, Palm),  WheatFlour (with Added Calcium, Iron, Niacin, Thiamin),  Water,  Glucose Syrup,  Humectant (Vegetable Glycerine),  Dextrose,  DriedEggWhite,  Whey Powder (Milk),  Maize Starch,  SkimmedMilkPowder,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60,SoyaLecithin),  Vegetable Fat (Palm),  Tapioca Starch,  Colours (Calcium Carbonate, Carmine, Lutein),  Salt,  Stabiliser (Xanthan Gum),  Preservative (Potassium Sorbate),  Gelling Agent (Sodium Alginate),  Acid (Acetic Acid),  Flavourings",Energy,1727kJ,581kJ,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Angel Cake Slices x6,Exceedingly Good Cakes,£2.75,"Sugar,  Vegetable Oils (Rapeseed, Palm),  WheatFlour (with Added Calcium, Iron, Niacin, Thiamin),  Water,  Glucose Syrup,  Humectant (Vegetable Glycerine),  Dextrose,  DriedEggWhite,  Whey Powder (Milk),  Maize Starch,  SkimmedMilkPowder,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60,SoyaLecithin),  Vegetable Fat (Palm),  Tapioca Starch,  Colours (Calcium Carbonate, Carmine, Lutein),  Salt,  Stabiliser (Xanthan Gum),  Preservative (Potassium Sorbate),  Gelling Agent (Sodium Alginate),  Acid (Acetic Acid),  Flavourings",Fat,18.3g,6.2g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Angel Cake Slices x6,Exceedingly Good Cakes,£2.75,"Sugar,  Vegetable Oils (Rapeseed, Palm),  WheatFlour (with Added Calcium, Iron, Niacin, Thiamin),  Water,  Glucose Syrup,  Humectant (Vegetable Glycerine),  Dextrose,  DriedEggWhite,  Whey Powder (Milk),  Maize Starch,  SkimmedMilkPowder,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60,SoyaLecithin),  Vegetable Fat (Palm),  Tapioca Starch,  Colours (Calcium Carbonate, Carmine, Lutein),  Salt,  Stabiliser (Xanthan Gum),  Preservative (Potassium Sorbate),  Gelling Agent (Sodium Alginate),  Acid (Acetic Acid),  Flavourings",of which Saturates,6.1g,2.1g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Angel Cake Slices x6,Exceedingly Good Cakes,£2.75,"Sugar,  Vegetable Oils (Rapeseed, Palm),  WheatFlour (with Added Calcium, Iron, Niacin, Thiamin),  Water,  Glucose Syrup,  Humectant (Vegetable Glycerine),  Dextrose,  DriedEggWhite,  Whey Powder (Milk),  Maize Starch,  SkimmedMilkPowder,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60,SoyaLecithin),  Vegetable Fat (Palm),  Tapioca Starch,  Colours (Calcium Carbonate, Carmine, Lutein),  Salt,  Stabiliser (Xanthan Gum),  Preservative (Potassium Sorbate),  Gelling Agent (Sodium Alginate),  Acid (Acetic Acid),  Flavourings",Carbohydrate,58.6g,19.7g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Angel Cake Slices x6,Exceedingly Good Cakes,£2.75,"Sugar,  Vegetable Oils (Rapeseed, Palm),  WheatFlour (with Added Calcium, Iron, Niacin, Thiamin),  Water,  Glucose Syrup,  Humectant (Vegetable Glycerine),  Dextrose,  DriedEggWhite,  Whey Powder (Milk),  Maize Starch,  SkimmedMilkPowder,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60,SoyaLecithin),  Vegetable Fat (Palm),  Tapioca Starch,  Colours (Calcium Carbonate, Carmine, Lutein),  Salt,  Stabiliser (Xanthan Gum),  Preservative (Potassium Sorbate),  Gelling Agent (Sodium Alginate),  Acid (Acetic Acid),  Flavourings",of which Sugars,36.8g,12.4g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Angel Cake Slices x6,Exceedingly Good Cakes,£2.75,"Sugar,  Vegetable Oils (Rapeseed, Palm),  WheatFlour (with Added Calcium, Iron, Niacin, Thiamin),  Water,  Glucose Syrup,  Humectant (Vegetable Glycerine),  Dextrose,  DriedEggWhite,  Whey Powder (Milk),  Maize Starch,  SkimmedMilkPowder,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60,SoyaLecithin),  Vegetable Fat (Palm),  Tapioca Starch,  Colours (Calcium Carbonate, Carmine, Lutein),  Salt,  Stabiliser (Xanthan Gum),  Preservative (Potassium Sorbate),  Gelling Agent (Sodium Alginate),  Acid (Acetic Acid),  Flavourings",Fibre,0.7g,<0.5g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Angel Cake Slices x6,Exceedingly Good Cakes,£2.75,"Sugar,  Vegetable Oils (Rapeseed, Palm),  WheatFlour (with Added Calcium, Iron, Niacin, Thiamin),  Water,  Glucose Syrup,  Humectant (Vegetable Glycerine),  Dextrose,  DriedEggWhite,  Whey Powder (Milk),  Maize Starch,  SkimmedMilkPowder,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60,SoyaLecithin),  Vegetable Fat (Palm),  Tapioca Starch,  Colours (Calcium Carbonate, Carmine, Lutein),  Salt,  Stabiliser (Xanthan Gum),  Preservative (Potassium Sorbate),  Gelling Agent (Sodium Alginate),  Acid (Acetic Acid),  Flavourings",Protein,2.8g,0.9g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Angel Cake Slices x6,Exceedingly Good Cakes,£2.75,"Sugar,  Vegetable Oils (Rapeseed, Palm),  WheatFlour (with Added Calcium, Iron, Niacin, Thiamin),  Water,  Glucose Syrup,  Humectant (Vegetable Glycerine),  Dextrose,  DriedEggWhite,  Whey Powder (Milk),  Maize Starch,  SkimmedMilkPowder,  Raising Agents (Disodium Diphosphate, Sodium Bicarbonate),  Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60,SoyaLecithin),  Vegetable Fat (Palm),  Tapioca Starch,  Colours (Calcium Carbonate, Carmine, Lutein),  Salt,  Stabiliser (Xanthan Gum),  Preservative (Potassium Sorbate),  Gelling Agent (Sodium Alginate),  Acid (Acetic Acid),  Flavourings",Salt,0.55g,0.18g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/mr-kipling-angel-slices-x6-3023617-p-44
Header Information,,,,,Per 100g,Per 30g Loaf,,,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Soreen Malt Lunchbox Loaf Bars x5,Deliciously squidgy energy,£1.80,"FortifiedWheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)),  Water,  Raisins (13%),  Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c),  MaltedBarleyFlour (5%),  BarleyMalt Extract (4%),  Maize Starch,  Rice Starch,  Vegetable Fats (Rapeseed, Palm),  Salt,  Preservative: Calcium Propionate,  Yeast",Energy,1296kJ,389kJ,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Soreen Malt Lunchbox Loaf Bars x5,Deliciously squidgy energy,£1.80,"FortifiedWheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)),  Water,  Raisins (13%),  Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c),  MaltedBarleyFlour (5%),  BarleyMalt Extract (4%),  Maize Starch,  Rice Starch,  Vegetable Fats (Rapeseed, Palm),  Salt,  Preservative: Calcium Propionate,  Yeast",Fat,1.5g,0.5g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Soreen Malt Lunchbox Loaf Bars x5,Deliciously squidgy energy,£1.80,"FortifiedWheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)),  Water,  Raisins (13%),  Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c),  MaltedBarleyFlour (5%),  BarleyMalt Extract (4%),  Maize Starch,  Rice Starch,  Vegetable Fats (Rapeseed, Palm),  Salt,  Preservative: Calcium Propionate,  Yeast",of which saturates,0.4g,0.1g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Soreen Malt Lunchbox Loaf Bars x5,Deliciously squidgy energy,£1.80,"FortifiedWheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)),  Water,  Raisins (13%),  Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c),  MaltedBarleyFlour (5%),  BarleyMalt Extract (4%),  Maize Starch,  Rice Starch,  Vegetable Fats (Rapeseed, Palm),  Salt,  Preservative: Calcium Propionate,  Yeast",Carbohydrate,63g,19g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Soreen Malt Lunchbox Loaf Bars x5,Deliciously squidgy energy,£1.80,"FortifiedWheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)),  Water,  Raisins (13%),  Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c),  MaltedBarleyFlour (5%),  BarleyMalt Extract (4%),  Maize Starch,  Rice Starch,  Vegetable Fats (Rapeseed, Palm),  Salt,  Preservative: Calcium Propionate,  Yeast",of which sugars,19g,5.7g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Soreen Malt Lunchbox Loaf Bars x5,Deliciously squidgy energy,£1.80,"FortifiedWheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)),  Water,  Raisins (13%),  Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c),  MaltedBarleyFlour (5%),  BarleyMalt Extract (4%),  Maize Starch,  Rice Starch,  Vegetable Fats (Rapeseed, Palm),  Salt,  Preservative: Calcium Propionate,  Yeast",Fibre,3.5g,1.1g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Soreen Malt Lunchbox Loaf Bars x5,Deliciously squidgy energy,£1.80,"FortifiedWheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)),  Water,  Raisins (13%),  Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c),  MaltedBarleyFlour (5%),  BarleyMalt Extract (4%),  Maize Starch,  Rice Starch,  Vegetable Fats (Rapeseed, Palm),  Salt,  Preservative: Calcium Propionate,  Yeast",Protein,8.0g,2.4g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Soreen Malt Lunchbox Loaf Bars x5,Deliciously squidgy energy,£1.80,"FortifiedWheatFlour (WheatFlour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)),  Water,  Raisins (13%),  Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c),  MaltedBarleyFlour (5%),  BarleyMalt Extract (4%),  Maize Starch,  Rice Starch,  Vegetable Fats (Rapeseed, Palm),  Salt,  Preservative: Calcium Propionate,  Yeast",Salt,0.49g,0.15g,N/A,N/A,https://www.sainsburys.co.uk/gol-ui/product/soreen-malt-lunchbox-loaves-x5
Header Information,,,,Typical Values,per 100g,per eclair,% based on RI for Average Adult,,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-belgian-chocolate-eclairs-2x55g
Sainsbury's Belgian Chocolate Eclairs 2x55g,2 Choux pastry éclairs filled with sweetened cream and topped with Belgian chocolate fondant,£1.75,"INGREDIENTS:British Cream (41%) (Cows'Milk), Pasteurised WholeEgg, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Belgian Milk Chocolate (6%) (Sugar, Whole Cows'MilkPowder, Cocoa Butter, Cocoa Mass, Emulsifier:SoyaLecithin; Flavouring), Belgian Dark Chocolate (3%) (Cocoa Mass, Sugar, Emulsifier:SoyaLecithin; Flavouring), Dextrose, Palm Oil, Dried Glucose Syrup, Milk Protein Concentrate (Cows'Milk), Stabiliser: Pectins.",Energy,1518kJ,835kJ,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-belgian-chocolate-eclairs-2x55g
Sainsbury's Belgian Chocolate Eclairs 2x55g,2 Choux pastry éclairs filled with sweetened cream and topped with Belgian chocolate fondant,£1.75,"INGREDIENTS:British Cream (41%) (Cows'Milk), Pasteurised WholeEgg, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Belgian Milk Chocolate (6%) (Sugar, Whole Cows'MilkPowder, Cocoa Butter, Cocoa Mass, Emulsifier:SoyaLecithin; Flavouring), Belgian Dark Chocolate (3%) (Cocoa Mass, Sugar, Emulsifier:SoyaLecithin; Flavouring), Dextrose, Palm Oil, Dried Glucose Syrup, Milk Protein Concentrate (Cows'Milk), Stabiliser: Pectins.",Fat,24.1g,13.3g,19%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-belgian-chocolate-eclairs-2x55g
Sainsbury's Belgian Chocolate Eclairs 2x55g,2 Choux pastry éclairs filled with sweetened cream and topped with Belgian chocolate fondant,£1.75,"INGREDIENTS:British Cream (41%) (Cows'Milk), Pasteurised WholeEgg, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Belgian Milk Chocolate (6%) (Sugar, Whole Cows'MilkPowder, Cocoa Butter, Cocoa Mass, Emulsifier:SoyaLecithin; Flavouring), Belgian Dark Chocolate (3%) (Cocoa Mass, Sugar, Emulsifier:SoyaLecithin; Flavouring), Dextrose, Palm Oil, Dried Glucose Syrup, Milk Protein Concentrate (Cows'Milk), Stabiliser: Pectins.",Saturates,10.5g,5.8g,29%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-belgian-chocolate-eclairs-2x55g
Sainsbury's Belgian Chocolate Eclairs 2x55g,2 Choux pastry éclairs filled with sweetened cream and topped with Belgian chocolate fondant,£1.75,"INGREDIENTS:British Cream (41%) (Cows'Milk), Pasteurised WholeEgg, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Belgian Milk Chocolate (6%) (Sugar, Whole Cows'MilkPowder, Cocoa Butter, Cocoa Mass, Emulsifier:SoyaLecithin; Flavouring), Belgian Dark Chocolate (3%) (Cocoa Mass, Sugar, Emulsifier:SoyaLecithin; Flavouring), Dextrose, Palm Oil, Dried Glucose Syrup, Milk Protein Concentrate (Cows'Milk), Stabiliser: Pectins.",Mono-unsaturates,9.3g,5.1g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-belgian-chocolate-eclairs-2x55g
Sainsbury's Belgian Chocolate Eclairs 2x55g,2 Choux pastry éclairs filled with sweetened cream and topped with Belgian chocolate fondant,£1.75,"INGREDIENTS:British Cream (41%) (Cows'Milk), Pasteurised WholeEgg, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Belgian Milk Chocolate (6%) (Sugar, Whole Cows'MilkPowder, Cocoa Butter, Cocoa Mass, Emulsifier:SoyaLecithin; Flavouring), Belgian Dark Chocolate (3%) (Cocoa Mass, Sugar, Emulsifier:SoyaLecithin; Flavouring), Dextrose, Palm Oil, Dried Glucose Syrup, Milk Protein Concentrate (Cows'Milk), Stabiliser: Pectins.",Polyunsaturates,2.8g,1.5g,-,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-belgian-chocolate-eclairs-2x55g
Sainsbury's Belgian Chocolate Eclairs 2x55g,2 Choux pastry éclairs filled with sweetened cream and topped with Belgian chocolate fondant,£1.75,"INGREDIENTS:British Cream (41%) (Cows'Milk), Pasteurised WholeEgg, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Belgian Milk Chocolate (6%) (Sugar, Whole Cows'MilkPowder, Cocoa Butter, Cocoa Mass, Emulsifier:SoyaLecithin; Flavouring), Belgian Dark Chocolate (3%) (Cocoa Mass, Sugar, Emulsifier:SoyaLecithin; Flavouring), Dextrose, Palm Oil, Dried Glucose Syrup, Milk Protein Concentrate (Cows'Milk), Stabiliser: Pectins.",Carbohydrate,29.6g,16.3g,6%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-belgian-chocolate-eclairs-2x55g
Sainsbury's Belgian Chocolate Eclairs 2x55g,2 Choux pastry éclairs filled with sweetened cream and topped with Belgian chocolate fondant,£1.75,"INGREDIENTS:British Cream (41%) (Cows'Milk), Pasteurised WholeEgg, Fortified Wheat Flour (WheatFlour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Rapeseed Oil, Belgian Milk Chocolate (6%) (Sugar, Whole Cows'MilkPowder, Cocoa Butter, Cocoa Mass, Emulsifier:SoyaLecithin; Flavouring), Belgian Dark Chocolate (3%) (Cocoa Mass, Sugar, Emulsifier:SoyaLecithin; Flavouring), Dextrose, Palm Oil, Dried Glucose Syrup, Milk Protein Concentrate (Cows'Milk), Stabiliser: Pectins.",Sugars,18.7g,10.3g,11%,N/A,https://www.sainsburys.co.uk/gol-ui/product/sainsburys-belgian-chocolate-eclairs-2x55g
